Timestamp,NPK Level,Temperature (°C),Humidity (%),Ph Value,Diseased
28-11-2023 19:11,3,27,46,86,1
28-11-2023 19:12,2,49,49,83,0
28-11-2023 19:13,1,49,61,60,1
28-11-2023 19:14,2,33,46,57,0
28-11-2023 19:15,2,24,56,58,0
28-11-2023 19:16,1,20,52,78,1
28-11-2023 19:17,1,31,70,72,1
28-11-2023 19:18,2,22,70,81,1
28-11-2023 19:19,1,32,69,87,1
28-11-2023 19:20,2,49,38,59,1
28-11-2023 19:21,3,29,45,84,1
28-11-2023 19:22,3,47,56,79,0
28-11-2023 19:23,3,29,66,64,0
28-11-2023 19:24,1,49,63,76,1
28-11-2023 19:25,3,41,56,72,0
28-11-2023 19:26,3,25,59,65,0
28-11-2023 19:27,2,20,46,58,0
28-11-2023 19:28,3,19,46,87,0
28-11-2023 19:29,2,31,45,61,0
28-11-2023 19:30,2,22,40,69,0
28-11-2023 19:31,1,46,53,65,1
28-11-2023 19:32,1,19,39,66,1
28-11-2023 19:33,1,31,57,70,1
28-11-2023 19:34,2,49,56,86,0
28-11-2023 19:35,3,43,40,76,1
28-11-2023 19:36,2,24,42,87,0
28-11-2023 19:37,2,19,59,76,0
28-11-2023 19:38,3,26,42,73,1
28-11-2023 19:39,2,31,61,76,0
28-11-2023 19:40,1,45,58,74,1
28-11-2023 19:41,1,24,48,64,1
28-11-2023 19:42,1,42,38,64,1
28-11-2023 19:43,3,29,43,61,0
28-11-2023 19:44,3,39,38,55,1
28-11-2023 19:45,2,21,42,79,0
28-11-2023 19:46,2,37,65,62,0
28-11-2023 19:47,1,44,53,82,1
28-11-2023 19:48,2,42,48,70,1
28-11-2023 19:49,1,23,46,53,1
28-11-2023 19:50,2,37,38,84,1
28-11-2023 19:51,3,48,64,55,1
28-11-2023 19:52,1,24,68,53,0
28-11-2023 19:53,3,48,56,68,0
28-11-2023 19:54,2,30,68,82,1
28-11-2023 19:55,1,46,55,55,0
28-11-2023 19:56,1,22,55,58,0
28-11-2023 19:57,2,45,55,65,0
28-11-2023 19:58,1,45,47,59,1
28-11-2023 19:59,1,21,41,61,0
28-11-2023 20:00,3,49,56,84,0
28-11-2023 20:01,1,47,53,76,1
28-11-2023 20:02,3,36,46,57,0
28-11-2023 20:03,3,49,55,86,0
28-11-2023 20:04,2,28,44,71,1
28-11-2023 20:05,2,46,48,64,0
28-11-2023 20:06,2,35,70,69,1
28-11-2023 20:07,2,43,48,61,0
28-11-2023 20:08,3,42,44,74,0
28-11-2023 20:09,3,46,44,87,1
28-11-2023 20:10,3,25,52,74,1
28-11-2023 20:11,2,32,65,61,0
28-11-2023 20:12,3,30,61,56,0
28-11-2023 20:13,2,23,41,66,0
28-11-2023 20:14,2,30,38,55,0
28-11-2023 20:15,3,22,56,69,1
28-11-2023 20:16,1,45,41,85,1
28-11-2023 20:17,1,33,68,77,0
28-11-2023 20:18,1,47,41,82,1
28-11-2023 20:19,1,43,38,82,0
28-11-2023 20:20,3,25,54,55,1
28-11-2023 20:21,1,32,63,73,1
28-11-2023 20:22,3,30,61,63,0
28-11-2023 20:23,3,41,39,68,0
28-11-2023 20:24,2,20,54,54,0
28-11-2023 20:25,1,20,61,76,0
28-11-2023 20:26,2,32,38,76,0
28-11-2023 20:27,1,31,65,74,0
28-11-2023 20:28,1,27,61,85,1
28-11-2023 20:29,1,49,55,64,0
28-11-2023 20:30,1,33,39,80,0
28-11-2023 20:31,2,48,47,80,0
28-11-2023 20:32,2,24,68,67,0
28-11-2023 20:33,1,49,50,78,1
28-11-2023 20:34,3,32,44,59,1
28-11-2023 20:35,1,48,43,69,1
28-11-2023 20:36,3,42,42,81,0
28-11-2023 20:37,1,37,69,73,1
28-11-2023 20:38,2,19,39,67,0
28-11-2023 20:39,1,41,63,57,1
28-11-2023 20:40,3,40,44,87,1
28-11-2023 20:41,3,33,65,78,1
28-11-2023 20:42,3,29,52,71,0
28-11-2023 20:43,3,28,69,73,1
28-11-2023 20:44,3,48,49,81,1
28-11-2023 20:45,1,19,68,61,0
28-11-2023 20:46,2,32,58,73,0
28-11-2023 20:47,1,46,56,57,0
28-11-2023 20:48,1,23,46,79,0
28-11-2023 20:49,3,34,58,60,1
28-11-2023 20:50,3,34,65,60,1
28-11-2023 20:51,2,27,50,87,1
28-11-2023 20:52,3,32,52,59,1
28-11-2023 20:53,2,24,51,87,1
28-11-2023 20:54,2,40,55,61,1
28-11-2023 20:55,3,32,54,81,1
28-11-2023 20:56,1,28,48,64,1
28-11-2023 20:57,1,22,65,72,1
28-11-2023 20:58,3,27,55,73,1
28-11-2023 20:59,2,33,67,79,0
28-11-2023 21:00,3,36,53,86,0
28-11-2023 21:01,2,41,38,58,0
28-11-2023 21:02,1,23,43,58,1
28-11-2023 21:03,3,38,67,68,1
28-11-2023 21:04,3,45,56,63,0
28-11-2023 21:05,3,30,57,77,0
28-11-2023 21:06,2,23,55,57,0
28-11-2023 21:07,2,23,42,72,0
28-11-2023 21:08,1,49,48,87,0
28-11-2023 21:09,1,22,53,57,0
28-11-2023 21:10,1,41,48,57,1
28-11-2023 21:11,1,28,58,83,0
28-11-2023 21:12,3,27,50,79,1
28-11-2023 21:13,3,28,38,65,0
28-11-2023 21:14,1,44,59,62,0
28-11-2023 21:15,3,32,50,61,0
28-11-2023 21:16,3,49,39,59,1
28-11-2023 21:17,1,43,41,60,0
28-11-2023 21:18,3,26,50,85,1
28-11-2023 21:19,2,44,40,57,0
28-11-2023 21:20,2,26,67,83,1
28-11-2023 21:21,2,38,58,71,1
28-11-2023 21:22,2,49,47,53,0
28-11-2023 21:23,2,22,49,54,1
28-11-2023 21:24,2,23,63,75,0
28-11-2023 21:25,3,40,41,75,1
28-11-2023 21:26,1,39,68,55,1
28-11-2023 21:27,2,44,51,64,0
28-11-2023 21:28,1,24,69,68,0
28-11-2023 21:29,2,39,65,60,1
28-11-2023 21:30,3,47,52,56,1
28-11-2023 21:31,2,24,52,79,0
28-11-2023 21:32,1,46,41,72,1
28-11-2023 21:33,3,39,43,82,1
28-11-2023 21:34,1,34,48,62,0
28-11-2023 21:35,2,34,42,53,0
28-11-2023 21:36,1,19,49,77,1
28-11-2023 21:37,2,23,60,86,1
28-11-2023 21:38,3,35,53,65,0
28-11-2023 21:39,1,31,59,72,0
28-11-2023 21:40,1,45,67,55,1
28-11-2023 21:41,2,40,63,67,0
28-11-2023 21:42,3,41,56,67,0
28-11-2023 21:43,2,28,54,75,0
28-11-2023 21:44,1,31,52,63,0
28-11-2023 21:45,1,47,42,72,1
28-11-2023 21:46,1,20,43,69,0
28-11-2023 21:47,3,24,70,69,1
28-11-2023 21:48,1,23,59,72,0
28-11-2023 21:49,2,47,54,80,0
28-11-2023 21:50,2,31,65,86,0
28-11-2023 21:51,1,42,38,78,0
28-11-2023 21:52,1,29,40,66,1
28-11-2023 21:53,2,28,65,56,1
28-11-2023 21:54,1,47,57,59,0
28-11-2023 21:55,1,42,42,86,0
28-11-2023 21:56,3,34,59,53,0
28-11-2023 21:57,1,38,40,85,0
28-11-2023 21:58,1,34,60,81,1
28-11-2023 21:59,1,25,60,58,0
28-11-2023 22:00,2,40,68,61,0
28-11-2023 22:01,3,30,42,69,1
28-11-2023 22:02,3,35,52,64,1
28-11-2023 22:03,1,42,68,64,1
28-11-2023 22:04,2,26,42,84,0
28-11-2023 22:05,1,40,38,55,0
28-11-2023 22:06,1,28,63,63,0
28-11-2023 22:07,1,28,39,86,0
28-11-2023 22:08,3,43,39,85,1
28-11-2023 22:09,2,49,46,71,1
28-11-2023 22:10,3,31,54,81,1
28-11-2023 22:11,2,47,46,73,0
28-11-2023 22:12,2,44,58,64,1
28-11-2023 22:13,1,19,51,65,1
28-11-2023 22:14,3,23,41,58,1
28-11-2023 22:15,3,34,57,56,0
28-11-2023 22:16,3,40,60,83,1
28-11-2023 22:17,3,30,55,54,1
28-11-2023 22:18,1,24,63,68,0
28-11-2023 22:19,2,37,55,87,0
28-11-2023 22:20,1,43,38,85,0
28-11-2023 22:21,2,43,65,87,1
28-11-2023 22:22,1,20,39,71,1
28-11-2023 22:23,1,39,54,67,1
28-11-2023 22:24,2,32,39,57,1
28-11-2023 22:25,3,23,41,79,1
28-11-2023 22:26,1,31,64,86,0
28-11-2023 22:27,3,19,42,58,0
28-11-2023 22:28,3,34,48,68,1
28-11-2023 22:29,3,39,66,64,1
28-11-2023 22:30,2,20,51,72,1
28-11-2023 22:31,2,43,62,69,1
28-11-2023 22:32,3,45,55,65,0
28-11-2023 22:33,2,45,53,82,1
28-11-2023 22:34,2,27,52,61,1
28-11-2023 22:35,3,27,70,77,1
28-11-2023 22:36,3,32,52,76,0
28-11-2023 22:37,3,44,48,69,1
28-11-2023 22:38,1,33,39,85,1
28-11-2023 22:39,2,39,60,60,0
28-11-2023 22:40,3,38,57,60,1
28-11-2023 22:41,3,45,65,55,1
28-11-2023 22:42,3,35,39,65,1
28-11-2023 22:43,1,40,63,75,1
28-11-2023 22:44,3,33,70,84,0
28-11-2023 22:45,1,19,66,79,0
28-11-2023 22:46,1,46,62,54,1
28-11-2023 22:47,3,40,42,66,0
28-11-2023 22:48,3,28,59,83,1
28-11-2023 22:49,1,49,64,55,1
28-11-2023 22:50,1,39,38,72,1
28-11-2023 22:51,3,25,51,53,1
28-11-2023 22:52,2,40,42,78,1
28-11-2023 22:53,1,30,61,61,1
28-11-2023 22:54,2,24,42,63,0
28-11-2023 22:55,2,47,70,60,1
28-11-2023 22:56,1,26,40,77,1
28-11-2023 22:57,3,29,43,64,0
28-11-2023 22:58,3,41,65,59,0
28-11-2023 22:59,3,20,40,71,0
28-11-2023 23:00,2,30,51,66,0
28-11-2023 23:01,1,48,54,66,1
28-11-2023 23:02,1,35,60,82,1
28-11-2023 23:03,2,25,44,71,1
28-11-2023 23:04,1,22,51,72,1
28-11-2023 23:05,3,29,44,55,0
28-11-2023 23:06,2,47,56,75,0
28-11-2023 23:07,3,47,48,87,1
28-11-2023 23:08,2,24,59,84,0
28-11-2023 23:09,1,19,52,61,0
28-11-2023 23:10,3,47,65,54,1
28-11-2023 23:11,1,33,39,60,0
28-11-2023 23:12,2,26,39,57,0
28-11-2023 23:13,1,39,38,85,0
28-11-2023 23:14,1,45,66,58,1
28-11-2023 23:15,2,39,39,60,0
28-11-2023 23:16,1,33,60,63,0
28-11-2023 23:17,2,44,45,62,0
28-11-2023 23:18,2,27,42,76,1
28-11-2023 23:19,3,37,60,65,1
28-11-2023 23:20,2,37,64,60,0
28-11-2023 23:21,3,32,38,85,0
28-11-2023 23:22,2,24,45,84,0
28-11-2023 23:23,3,41,68,65,1
28-11-2023 23:24,3,43,49,78,1
28-11-2023 23:25,2,44,48,70,0
28-11-2023 23:26,1,33,52,53,1
28-11-2023 23:27,1,33,63,65,0
28-11-2023 23:28,1,39,47,81,0
28-11-2023 23:29,3,39,60,64,0
28-11-2023 23:30,2,24,49,74,0
28-11-2023 23:31,3,44,58,70,0
28-11-2023 23:32,3,21,67,57,1
28-11-2023 23:33,2,20,51,67,1
28-11-2023 23:34,3,37,64,57,1
28-11-2023 23:35,1,40,64,75,1
28-11-2023 23:36,2,42,48,58,1
28-11-2023 23:37,3,43,45,63,0
28-11-2023 23:38,3,25,70,80,0
28-11-2023 23:39,3,38,59,73,1
28-11-2023 23:40,2,41,66,59,1
28-11-2023 23:41,3,37,57,76,1
28-11-2023 23:42,1,36,65,63,0
28-11-2023 23:43,1,36,40,57,0
28-11-2023 23:44,2,19,52,57,1
28-11-2023 23:45,2,38,39,63,1
28-11-2023 23:46,1,32,38,74,1
28-11-2023 23:47,2,43,64,64,0
28-11-2023 23:48,1,45,42,63,1
28-11-2023 23:49,1,44,48,65,1
28-11-2023 23:50,1,34,59,81,0
28-11-2023 23:51,1,30,63,77,1
28-11-2023 23:52,2,20,65,69,1
28-11-2023 23:53,3,39,62,62,0
28-11-2023 23:54,1,47,58,79,1
28-11-2023 23:55,3,46,47,75,1
28-11-2023 23:56,1,32,48,67,1
28-11-2023 23:57,3,46,67,80,0
28-11-2023 23:58,2,25,54,77,1
28-11-2023 23:59,1,33,63,68,0
29-11-2023 00:00,2,42,38,55,1
29-11-2023 00:01,3,30,59,55,1
29-11-2023 00:02,1,38,41,80,0
29-11-2023 00:03,1,26,46,79,0
29-11-2023 00:04,1,36,61,53,1
29-11-2023 00:05,3,46,48,86,1
29-11-2023 00:06,2,41,54,73,1
29-11-2023 00:07,3,28,62,87,1
29-11-2023 00:08,2,30,40,82,1
29-11-2023 00:09,3,35,58,86,1
29-11-2023 00:10,1,44,50,72,1
29-11-2023 00:11,1,45,42,53,1
29-11-2023 00:12,3,39,58,55,1
29-11-2023 00:13,2,41,48,78,1
29-11-2023 00:14,3,20,62,62,1
29-11-2023 00:15,1,30,56,80,0
29-11-2023 00:16,2,26,54,64,0
29-11-2023 00:17,3,37,65,64,0
29-11-2023 00:18,2,33,47,54,0
29-11-2023 00:19,2,41,40,56,0
29-11-2023 00:20,2,42,48,75,0
29-11-2023 00:21,3,35,61,64,0
29-11-2023 00:22,3,33,41,86,1
29-11-2023 00:23,2,28,54,67,0
29-11-2023 00:24,3,23,70,84,0
29-11-2023 00:25,3,34,53,74,1
29-11-2023 00:26,1,43,47,62,1
29-11-2023 00:27,3,49,45,62,1
29-11-2023 00:28,2,45,45,83,1
29-11-2023 00:29,1,42,44,85,1
29-11-2023 00:30,3,41,53,61,1
29-11-2023 00:31,1,27,52,71,1
29-11-2023 00:32,1,26,43,77,0
29-11-2023 00:33,2,19,63,86,1
29-11-2023 00:34,3,40,55,64,0
29-11-2023 00:35,1,35,45,78,1
29-11-2023 00:36,1,24,40,81,1
29-11-2023 00:37,3,21,49,86,1
29-11-2023 00:38,3,38,41,81,0
29-11-2023 00:39,3,29,49,65,1
29-11-2023 00:40,3,29,59,54,0
29-11-2023 00:41,2,48,58,78,0
29-11-2023 00:42,1,27,57,68,1
29-11-2023 00:43,3,23,59,79,1
29-11-2023 00:44,3,42,55,57,1
29-11-2023 00:45,2,20,38,67,0
29-11-2023 00:46,2,37,66,70,1
29-11-2023 00:47,1,41,60,84,0
29-11-2023 00:48,3,20,45,68,0
29-11-2023 00:49,2,19,48,83,1
29-11-2023 00:50,2,31,63,54,1
29-11-2023 00:51,2,20,44,67,1
29-11-2023 00:52,3,36,52,55,0
29-11-2023 00:53,3,37,66,66,0
29-11-2023 00:54,3,45,68,80,1
29-11-2023 00:55,1,28,67,63,1
29-11-2023 00:56,3,44,52,81,0
29-11-2023 00:57,1,28,69,71,0
29-11-2023 00:58,2,26,65,55,1
29-11-2023 00:59,2,39,66,57,0
29-11-2023 01:00,1,29,56,73,1
29-11-2023 01:01,2,34,42,69,1
29-11-2023 01:02,3,27,46,62,0
29-11-2023 01:03,3,40,51,76,1
29-11-2023 01:04,3,38,64,81,1
29-11-2023 01:05,1,21,44,63,0
29-11-2023 01:06,2,38,47,64,1
29-11-2023 01:07,2,19,46,68,0
29-11-2023 01:08,3,31,53,56,1
29-11-2023 01:09,3,30,43,70,0
29-11-2023 01:10,3,22,56,82,1
29-11-2023 01:11,2,31,61,56,0
29-11-2023 01:12,1,44,55,79,0
29-11-2023 01:13,1,25,63,62,0
29-11-2023 01:14,3,45,48,64,1
29-11-2023 01:15,1,21,56,57,0
29-11-2023 01:16,3,48,57,77,1
29-11-2023 01:17,1,21,47,66,1
29-11-2023 01:18,2,28,42,83,0
29-11-2023 01:19,1,39,69,82,1
29-11-2023 01:20,2,37,45,63,1
29-11-2023 01:21,3,25,60,70,1
29-11-2023 01:22,1,22,38,57,1
29-11-2023 01:23,2,33,65,58,0
29-11-2023 01:24,2,24,40,79,1
29-11-2023 01:25,1,47,38,63,0
29-11-2023 01:26,2,37,66,53,0
29-11-2023 01:27,3,35,59,54,0
29-11-2023 01:28,2,23,56,73,0
29-11-2023 01:29,2,29,60,67,1
29-11-2023 01:30,2,41,65,66,0
29-11-2023 01:31,3,49,50,83,0
29-11-2023 01:32,3,19,45,56,0
29-11-2023 01:33,3,26,49,66,1
29-11-2023 01:34,3,36,63,74,1
29-11-2023 01:35,2,27,41,61,1
29-11-2023 01:36,2,21,59,78,1
29-11-2023 01:37,3,32,40,66,1
29-11-2023 01:38,3,30,64,55,1
29-11-2023 01:39,1,26,67,80,1
29-11-2023 01:40,3,20,48,78,1
29-11-2023 01:41,3,19,70,75,1
29-11-2023 01:42,2,26,54,68,0
29-11-2023 01:43,3,32,66,77,0
29-11-2023 01:44,1,28,69,80,1
29-11-2023 01:45,3,38,55,59,1
29-11-2023 01:46,2,25,50,72,0
29-11-2023 01:47,3,47,48,62,1
29-11-2023 01:48,1,29,57,76,1
29-11-2023 01:49,2,30,69,78,0
29-11-2023 01:50,3,37,53,84,1
29-11-2023 01:51,2,42,59,85,1
29-11-2023 01:52,3,33,46,67,1
29-11-2023 01:53,2,31,45,75,1
29-11-2023 01:54,1,44,62,61,1
29-11-2023 01:55,3,45,56,81,0
29-11-2023 01:56,3,38,68,71,1
29-11-2023 01:57,2,32,45,61,1
29-11-2023 01:58,3,27,52,79,1
29-11-2023 01:59,3,26,57,69,1
29-11-2023 02:00,1,28,50,64,1
29-11-2023 02:01,2,24,51,72,0
29-11-2023 02:02,1,48,48,68,1
29-11-2023 02:03,2,40,69,57,1
29-11-2023 02:04,3,40,61,78,1
29-11-2023 02:05,2,29,38,59,1
29-11-2023 02:06,1,27,43,84,1
29-11-2023 02:07,1,36,60,58,1
29-11-2023 02:08,3,20,54,62,1
29-11-2023 02:09,1,21,57,81,0
29-11-2023 02:10,1,24,46,84,1
29-11-2023 02:11,2,33,59,79,0
29-11-2023 02:12,3,24,43,59,1
29-11-2023 02:13,1,44,67,87,0
29-11-2023 02:14,1,28,58,87,1
29-11-2023 02:15,2,45,42,61,0
29-11-2023 02:16,1,47,70,71,1
29-11-2023 02:17,2,32,69,54,1
29-11-2023 02:18,3,42,62,71,0
29-11-2023 02:19,3,37,69,78,1
29-11-2023 02:20,1,31,65,68,1
29-11-2023 02:21,3,22,49,77,1
29-11-2023 02:22,1,42,43,86,0
29-11-2023 02:23,1,29,45,86,0
29-11-2023 02:24,2,31,61,59,0
29-11-2023 02:25,3,47,54,68,0
29-11-2023 02:26,1,33,67,75,0
29-11-2023 02:27,1,44,42,76,0
29-11-2023 02:28,1,23,43,86,1
29-11-2023 02:29,2,49,45,83,0
29-11-2023 02:30,2,36,63,82,0
29-11-2023 02:31,1,29,38,67,0
29-11-2023 02:32,3,42,52,73,0
29-11-2023 02:33,3,26,57,82,1
29-11-2023 02:34,3,45,39,84,0
29-11-2023 02:35,3,29,44,76,0
29-11-2023 02:36,3,20,39,53,0
29-11-2023 02:37,1,32,57,69,1
29-11-2023 02:38,1,28,44,71,0
29-11-2023 02:39,1,21,65,84,0
29-11-2023 02:40,3,27,48,67,1
29-11-2023 02:41,1,20,55,77,0
29-11-2023 02:42,2,25,39,79,1
29-11-2023 02:43,2,48,38,66,0
29-11-2023 02:44,1,28,55,85,1
29-11-2023 02:45,2,46,65,55,0
29-11-2023 02:46,2,37,63,73,1
29-11-2023 02:47,1,19,62,61,0
29-11-2023 02:48,2,21,49,84,0
29-11-2023 02:49,1,38,67,59,1
29-11-2023 02:50,3,39,63,76,1
29-11-2023 02:51,1,44,40,87,1
29-11-2023 02:52,2,22,51,73,1
29-11-2023 02:53,3,44,40,56,1
29-11-2023 02:54,1,26,38,72,0
29-11-2023 02:55,3,28,67,72,1
29-11-2023 02:56,2,36,46,70,0
29-11-2023 02:57,2,37,60,58,0
29-11-2023 02:58,1,21,44,74,1
29-11-2023 02:59,3,24,52,58,1
29-11-2023 03:00,3,27,60,83,0
29-11-2023 03:01,1,19,68,68,1
29-11-2023 03:02,1,44,69,68,0
29-11-2023 03:03,2,34,58,71,0
29-11-2023 03:04,2,19,43,70,1
29-11-2023 03:05,1,27,40,75,1
29-11-2023 03:06,1,20,48,58,0
29-11-2023 03:07,2,27,57,61,1
29-11-2023 03:08,2,21,45,60,0
29-11-2023 03:09,2,38,51,68,1
29-11-2023 03:10,3,26,44,71,1
29-11-2023 03:11,3,19,64,74,1
29-11-2023 03:12,1,35,62,81,0
29-11-2023 03:13,3,48,51,79,1
29-11-2023 03:14,3,38,50,85,1
29-11-2023 03:15,2,46,54,86,0
29-11-2023 03:16,2,29,48,71,0
29-11-2023 03:17,2,27,61,74,1
29-11-2023 03:18,2,33,58,74,1
29-11-2023 03:19,2,29,47,76,1
29-11-2023 03:20,2,37,68,72,1
29-11-2023 03:21,2,42,50,82,1
29-11-2023 03:22,1,20,66,56,0
29-11-2023 03:23,2,43,39,72,1
29-11-2023 03:24,1,23,50,56,0
29-11-2023 03:25,1,42,43,80,1
29-11-2023 03:26,2,38,44,53,0
29-11-2023 03:27,1,28,70,67,0
29-11-2023 03:28,2,44,46,69,0
29-11-2023 03:29,2,23,61,58,1
29-11-2023 03:30,1,23,57,57,1
29-11-2023 03:31,1,30,50,56,1
29-11-2023 03:32,1,22,60,77,1
29-11-2023 03:33,3,28,49,58,1
29-11-2023 03:34,2,22,69,71,0
29-11-2023 03:35,2,20,66,55,1
29-11-2023 03:36,2,46,51,53,0
29-11-2023 03:37,2,36,46,85,1
29-11-2023 03:38,1,48,68,62,1
29-11-2023 03:39,2,44,57,80,0
29-11-2023 03:40,1,36,56,53,1
29-11-2023 03:41,2,41,53,71,0
29-11-2023 03:42,1,30,52,77,1
29-11-2023 03:43,2,30,62,79,0
29-11-2023 03:44,1,33,54,81,0
29-11-2023 03:45,2,26,44,82,1
29-11-2023 03:46,3,37,64,53,1
29-11-2023 03:47,3,26,57,69,1
29-11-2023 03:48,2,48,51,70,0
29-11-2023 03:49,1,33,52,60,1
29-11-2023 03:50,1,41,44,73,0
29-11-2023 03:51,1,29,47,74,0
29-11-2023 03:52,1,38,43,67,0
29-11-2023 03:53,1,41,69,83,0
29-11-2023 03:54,3,45,51,54,0
29-11-2023 03:55,1,33,68,86,0
29-11-2023 03:56,3,49,70,71,0
29-11-2023 03:57,1,44,46,77,1
29-11-2023 03:58,3,32,46,65,1
29-11-2023 03:59,2,31,60,70,1
29-11-2023 04:00,2,49,70,60,1
29-11-2023 04:01,3,43,66,71,1
29-11-2023 04:02,1,30,60,72,1
29-11-2023 04:03,3,26,49,87,0
29-11-2023 04:04,3,40,66,56,0
29-11-2023 04:05,3,32,54,85,1
29-11-2023 04:06,2,46,43,85,0
29-11-2023 04:07,2,29,69,67,1
29-11-2023 04:08,3,37,59,67,0
29-11-2023 04:09,3,31,59,66,1
29-11-2023 04:10,3,47,56,70,0
29-11-2023 04:11,2,47,44,75,0
29-11-2023 04:12,3,19,59,61,1
29-11-2023 04:13,1,27,49,62,1
29-11-2023 04:14,1,42,41,85,1
29-11-2023 04:15,3,49,61,67,1
29-11-2023 04:16,1,34,48,73,0
29-11-2023 04:17,3,45,65,67,1
29-11-2023 04:18,2,27,48,55,0
29-11-2023 04:19,1,39,64,55,0
29-11-2023 04:20,3,34,45,67,0
29-11-2023 04:21,1,26,65,81,0
29-11-2023 04:22,1,35,58,65,0
29-11-2023 04:23,3,49,44,72,0
29-11-2023 04:24,3,42,52,75,1
29-11-2023 04:25,2,36,44,72,1
29-11-2023 04:26,1,20,47,86,0
29-11-2023 04:27,3,24,44,87,1
29-11-2023 04:28,3,19,50,62,0
29-11-2023 04:29,2,33,41,55,0
29-11-2023 04:30,1,19,61,63,0
29-11-2023 04:31,3,42,57,67,0
29-11-2023 04:32,2,44,57,80,0
29-11-2023 04:33,3,29,38,82,0
29-11-2023 04:34,1,27,69,66,0
29-11-2023 04:35,2,49,69,87,0
29-11-2023 04:36,2,49,49,64,1
29-11-2023 04:37,1,24,47,59,0
29-11-2023 04:38,1,45,48,57,0
29-11-2023 04:39,3,38,42,86,1
29-11-2023 04:40,1,34,64,74,1
29-11-2023 04:41,1,22,60,80,0
29-11-2023 04:42,2,36,39,66,1
29-11-2023 04:43,2,47,46,57,1
29-11-2023 04:44,2,44,56,77,0
29-11-2023 04:45,1,33,50,83,0
29-11-2023 04:46,2,27,41,83,1
29-11-2023 04:47,1,26,59,79,1
29-11-2023 04:48,1,44,60,65,0
29-11-2023 04:49,3,34,58,61,0
29-11-2023 04:50,3,43,58,62,1
29-11-2023 04:51,3,49,57,62,1
29-11-2023 04:52,1,25,47,78,0
29-11-2023 04:53,1,32,58,78,0
29-11-2023 04:54,3,45,52,54,1
29-11-2023 04:55,1,22,45,73,0
29-11-2023 04:56,1,36,67,54,0
29-11-2023 04:57,3,46,42,57,1
29-11-2023 04:58,3,35,57,83,1
29-11-2023 04:59,3,31,45,75,0
29-11-2023 05:00,3,26,40,64,0
29-11-2023 05:01,3,31,51,81,1
29-11-2023 05:02,2,26,57,66,0
29-11-2023 05:03,3,27,59,69,1
29-11-2023 05:04,1,27,63,67,1
29-11-2023 05:05,1,33,52,55,0
29-11-2023 05:06,2,23,44,80,0
29-11-2023 05:07,1,31,43,87,1
29-11-2023 05:08,1,45,42,75,1
29-11-2023 05:09,1,44,44,77,1
29-11-2023 05:10,2,37,41,69,0
29-11-2023 05:11,3,48,68,68,0
29-11-2023 05:12,3,49,49,73,1
29-11-2023 05:13,1,45,40,55,1
29-11-2023 05:14,2,49,51,57,0
29-11-2023 05:15,3,35,68,56,0
29-11-2023 05:16,1,41,53,62,0
29-11-2023 05:17,3,43,65,66,1
29-11-2023 05:18,2,21,69,80,1
29-11-2023 05:19,3,37,48,69,0
29-11-2023 05:20,3,35,47,55,0
29-11-2023 05:21,2,32,64,79,1
29-11-2023 05:22,1,29,63,62,1
29-11-2023 05:23,2,40,46,80,1
29-11-2023 05:24,2,49,42,56,1
29-11-2023 05:25,3,30,45,68,0
29-11-2023 05:26,1,32,55,79,0
29-11-2023 05:27,3,32,62,57,0
29-11-2023 05:28,2,19,64,79,0
29-11-2023 05:29,3,26,63,84,0
29-11-2023 05:30,3,25,49,68,1
29-11-2023 05:31,1,48,49,67,1
29-11-2023 05:32,2,22,41,67,1
29-11-2023 05:33,2,29,62,56,1
29-11-2023 05:34,3,30,66,60,0
29-11-2023 05:35,3,33,41,67,0
29-11-2023 05:36,2,33,64,64,1
29-11-2023 05:37,2,20,66,62,0
29-11-2023 05:38,1,24,51,61,0
29-11-2023 05:39,3,45,68,73,1
29-11-2023 05:40,3,25,38,68,1
29-11-2023 05:41,2,40,39,71,1
29-11-2023 05:42,3,22,61,61,0
29-11-2023 05:43,1,31,62,56,1
29-11-2023 05:44,3,38,58,73,0
29-11-2023 05:45,3,32,50,86,1
29-11-2023 05:46,3,40,48,72,1
29-11-2023 05:47,1,40,40,61,1
29-11-2023 05:48,3,34,49,85,0
29-11-2023 05:49,1,28,43,55,0
29-11-2023 05:50,2,39,65,54,1
29-11-2023 05:51,1,38,48,72,0
29-11-2023 05:52,2,48,66,78,0
29-11-2023 05:53,2,44,47,73,1
29-11-2023 05:54,3,46,53,83,1
29-11-2023 05:55,1,41,70,67,1
29-11-2023 05:56,3,39,39,54,0
29-11-2023 05:57,1,46,59,85,1
29-11-2023 05:58,2,30,42,62,1
29-11-2023 05:59,3,40,65,60,1
29-11-2023 06:00,3,40,59,72,0
29-11-2023 06:01,2,25,49,63,1
29-11-2023 06:02,2,38,40,60,1
29-11-2023 06:03,2,38,55,75,0
29-11-2023 06:04,3,37,64,59,0
29-11-2023 06:05,2,21,51,80,0
29-11-2023 06:06,3,48,39,77,0
29-11-2023 06:07,3,32,61,73,0
29-11-2023 06:08,2,25,64,82,1
29-11-2023 06:09,1,40,46,68,1
29-11-2023 06:10,2,44,44,57,1
29-11-2023 06:11,1,49,66,75,1
29-11-2023 06:12,2,43,52,61,0
29-11-2023 06:13,3,22,67,86,1
29-11-2023 06:14,3,39,67,85,0
